date,tmax,tmin,precip,cloud,wind,hum,gust
2022-06-19,72.5,54.6,0.0,24,18.8,42,36.5
2022-06-20,79.9,55.4,0.0,57,11.4,45,19.7
2022-06-21,79.1,58.5,0.039,100,8.1,56,15.0
2022-06-22,69.4,62.2,0.13,99,14.4,83,27.3
2022-06-23,73.0,60.5,0.031,83,9.7,78,19.5
2022-06-24,80.3,58.5,0.039,28,12.0,78,23.3
2022-06-25,90.8,64.8,0.0,12,15.5,66,29.3
2022-06-26,87.7,68.1,0.0,35,19.2,64,34.7
2022-06-27,79.4,67.8,0.461,84,12.7,76,26.8
2022-06-28,81.7,66.6,0.0,61,8.9,54,17.7
2022-06-29,84.4,64.0,0.0,33,16.9,62,32.0
2022-06-30,88.4,63.4,0.0,15,11.9,57,23.3
2022-07-01,92.9,68.5,0.004,43,20.0,67,36.0
2022-07-02,87.7,73.8,0.157,91,12.0,77,24.8
2022-07-03,88.4,70.0,0.0,49,9.8,60,19.5
2022-07-04,87.8,63.7,0.0,26,9.6,43,17.0
2022-07-05,86.2,68.7,0.02,89,18.9,64,35.1
2022-07-06,89.2,71.3,0.008,85,11.8,66,23.0
2022-07-07,81.7,68.5,0.0,87,11.9,66,23.3
2022-07-08,85.6,67.0,0.071,97,9.3,77,19.2
2022-07-09,86.2,69.1,0.0,92,12.9,65,27.3
2022-07-10,82.0,65.1,0.0,13,14.4,56,27.1
2022-07-11,84.4,63.9,0.0,6,20.3,64,36.9
2022-07-12,92.9,67.1,0.012,41,19.4,61,36.0
2022-07-13,91.6,70.3,0.0,51,16.7,60,32.2
2022-07-14,89.8,70.2,0.031,43,10.1,59,21.0
2022-07-15,84.6,68.7,0.0,24,12.4,58,25.1
2022-07-16,82.9,69.1,0.173,87,9.7,80,20.8
2022-07-17,83.1,68.4,0.102,81,11.0,80,21.9
2022-07-18,86.0,72.6,0.614,96,14.9,84,30.6
2022-07-19,91.5,70.3,0.0,44,13.6,65,25.3
2022-07-20,93.4,72.4,0.004,11,11.0,62,21.7
2022-07-21,91.9,76.5,0.224,24,14.9,68,33.1
2022-07-22,94.4,71.6,0.0,12,17.1,63,32.2
2022-07-23,95.5,73.9,0.0,43,14.7,60,29.3
2022-07-24,97.0,75.7,0.0,88,17.6,52,32.2
2022-07-25,88.6,76.6,0.681,73,13.8,74,30.4
2022-07-26,84.8,68.4,0.0,71,12.1,57,24.2
2022-07-27,83.9,64.6,0.0,62,12.8,64,24.4
2022-07-28,88.9,72.5,0.063,64,14.7,78,28.2
2022-07-29,87.9,72.6,0.008,91,11.4,64,21.7
2022-07-30,90.2,72.1,0.039,46,13.7,55,26.2
2022-07-31,85.1,66.8,0.0,67,11.8,64,22.6
2022-08-01,80.3,70.0,0.476,74,12.1,76,21.3
2022-08-02,91.7,70.7,0.004,31,10.5,65,21.0
2022-08-03,90.3,70.3,0.0,18,13.2,64,25.1
2022-08-04,92.8,71.0,0.0,19,16.2,67,29.8
2022-08-05,90.9,73.9,0.004,78,8.5,64,17.2
2022-08-06,90.7,74.4,0.012,58,15.7,71,30.2
2022-08-07,93.8,74.8,0.142,68,16.7,73,32.4
2022-08-08,94.1,77.7,0.039,47,13.8,65,27.1
2022-08-09,98.3,79.2,0.232,54,12.2,69,28.2
2022-08-10,89.6,73.4,0.004,52,13.0,69,25.5
2022-08-11,89.9,73.0,0.02,84,9.6,65,18.8
2022-08-12,84.3,70.3,0.0,42,13.2,47,25.3
2022-08-13,80.9,63.8,0.0,4,12.5,49,24.6
2022-08-14,82.2,62.3,0.0,49,15.2,56,28.0
2022-08-15,82.9,64.3,0.0,55,10.5,60,22.4
2022-08-16,82.6,64.9,0.0,71,14.1,62,28.0
2022-08-17,80.5,65.3,0.016,61,12.5,62,20.4
2022-08-18,87.4,63.3,0.0,13,10.9,56,21.9
2022-08-19,89.3,64.3,0.0,33,16.7,54,30.9
2022-08-20,89.2,70.6,0.0,40,12.2,61,24.2
2022-08-21,82.7,69.1,0.0,79,13.0,75,25.1
2022-08-22,76.6,70.9,0.783,95,10.6,88,21.3
2022-08-23,84.8,70.1,0.28,46,9.1,77,18.1
2022-08-24,88.2,67.9,0.0,10,9.0,60,17.7
2022-08-25,90.1,67.6,0.0,29,12.4,58,22.4
2022-08-26,85.8,70.9,1.067,50,13.7,73,25.9
2022-08-27,85.0,68.7,0.0,10,7.9,71,16.3
2022-08-28,81.8,71.2,0.031,54,10.8,81,20.8
2022-08-29,83.8,70.3,0.004,29,14.8,83,27.7
2022-08-30,86.4,71.0,0.106,47,17.4,81,32.7
2022-08-31,83.8,69.0,0.031,23,12.8,63,25.1
2022-09-01,85.0,67.3,0.0,5,11.2,47,22.1
2022-09-02,77.6,60.2,0.0,16,9.2,63,17.9
2022-09-03,80.4,63.4,0.0,75,10.7,73,19.9
2022-09-04,85.9,69.0,0.047,92,7.4,75,17.0
2022-09-05,83.1,69.4,0.165,100,8.4,80,19.7
2022-09-06,72.5,68.7,1.224,95,12.4,90,22.1
2022-09-07,73.0,65.3,0.075,100,13.6,82,24.2
2022-09-08,75.3,64.1,0.0,54,9.6,76,19.0
2022-09-09,79.5,61.6,0.0,0,7.3,72,14.8
2022-09-10,81.5,59.7,0.0,48,7.9,72,15.4
2022-09-11,76.3,66.2,0.508,100,7.7,81,13.6
2022-09-12,82.6,68.6,0.35,93,9.2,84,16.6
2022-09-13,79.1,69.1,0.327,70,12.1,83,21.0
2022-09-14,79.7,60.6,0.0,7,12.5,68,23.0
2022-09-15,71.7,60.4,0.0,4,11.3,62,23.0
2022-09-16,74.8,53.6,0.0,33,6.4,62,13.4
2022-09-17,73.5,62.4,0.0,54,10.5,73,19.9
2022-09-18,83.9,63.0,0.0,42,12.5,70,22.8
2022-09-19,86.5,66.5,0.193,51,13.9,71,27.5
2022-09-20,78.4,64.0,0.0,19,11.8,72,21.9
2022-09-21,80.0,61.1,0.0,38,12.0,74,22.8
2022-09-22,77.0,58.0,0.358,56,15.3,72,27.7
2022-09-23,61.8,50.3,0.0,4,19.3,54,35.3
2022-09-24,69.4,49.4,0.0,38,11.7,57,23.3
2022-09-25,75.0,53.5,0.012,75,13.8,70,25.5
2022-09-26,74.8,55.9,0.0,12,15.5,65,28.4
2022-09-27,70.7,56.8,0.0,56,12.6,56,24.4
2022-09-28,69.8,50.8,0.0,38,10.9,59,21.5
2022-09-29,66.7,52.3,0.0,48,12.0,63,23.0
2022-09-30,62.4,50.9,0.0,100,10.0,68,19.5
2022-10-01,63.6,52.9,0.634,100,19.2,82,34.7
2022-10-02,59.0,51.9,0.248,100,19.2,65,36.2
2022-10-03,53.5,48.8,0.61,100,17.6,67,32.4
2022-10-04,55.2,47.2,6.189,100,18.7,88,37.4
2022-10-05,60.7,54.7,0.413,88,16.3,90,29.5
2022-10-06,72.6,52.3,0.0,32,7.9,78,13.2
2022-10-07,75.0,53.1,0.012,40,10.5,73,19.7
2022-10-08,58.6,44.9,0.024,41,12.3,61,21.9
2022-10-09,61.8,42.9,0.0,6,12.1,64,23.0
2022-10-10,67.7,45.5,0.0,34,10.5,62,20.8
2022-10-11,68.0,46.6,0.0,0,8.8,75,16.1
2022-10-12,67.1,48.7,0.0,59,14.5,72,26.2
2022-10-13,70.0,56.3,0.185,100,17.0,88,30.6
2022-10-14,66.4,50.6,0.264,36,14.0,74,28.9
2022-10-15,66.5,46.3,0.0,5,14.8,73,26.6
2022-10-16,64.0,50.0,0.0,45,7.7,74,15.0
2022-10-17,65.8,51.5,0.13,97,10.2,79,22.1
2022-10-18,56.7,45.4,0.055,44,10.5,60,18.6
2022-10-19,53.9,39.8,0.0,21,15.7,60,30.6
2022-10-20,57.7,41.4,0.0,2,15.7,59,29.5
2022-10-21,60.9,41.5,0.0,0,7.0,65,12.5
2022-10-22,64.0,42.9,0.0,36,7.0,73,14.5
2022-10-23,60.4,49.6,0.594,100,12.2,82,21.0
2022-10-24,61.5,53.8,0.937,100,11.3,94,22.1
2022-10-25,70.1,59.0,0.169,93,7.8,96,15.9
2022-10-26,70.2,60.4,0.008,79,10.1,92,18.1
2022-10-27,63.4,50.6,0.0,2,15.0,63,28.0
2022-10-28,55.9,43.7,0.0,74,11.9,62,20.4
2022-10-29,58.4,42.0,0.0,8,6.5,72,14.1
2022-10-30,61.3,39.3,0.0,49,5.9,75,11.2
2022-10-31,63.2,49.7,0.189,96,9.0,84,18.1
2022-11-01,67.1,56.2,0.22,73,9.6,90,17.7
2022-11-02,68.3,51.0,0.0,1,10.4,75,18.3
2022-11-03,64.3,47.6,0.0,1,6.7,81,12.8
2022-11-04,68.2,45.4,0.0,59,8.5,89,15.9
2022-11-05,73.0,59.0,0.0,73,16.8,85,28.9
2022-11-06,74.1,63.8,0.122,75,13.7,81,25.7
2022-11-07,74.8,57.9,0.028,18,13.8,64,24.4
2022-11-08,56.2,45.9,0.0,11,14.3,47,24.8
2022-11-09,51.1,39.6,0.0,11,11.3,63,19.9
2022-11-10,63.5,44.3,0.0,19,8.6,82,16.8
2022-11-11,65.9,52.3,0.862,100,20.8,93,36.2
2022-11-12,68.5,57.0,0.075,58,20.1,80,36.2
2022-11-13,56.7,42.6,0.126,64,16.3,68,30.9
2022-11-14,45.6,35.9,0.0,3,12.4,56,21.9
2022-11-15,45.4,35.0,0.287,75,13.3,73,22.8
2022-11-16,52.3,39.0,0.476,88,17.3,77,31.5
2022-11-17,46.8,36.1,0.0,45,19.2,59,35.8
2022-11-18,43.1,32.6,0.02,24,18.4,57,34.2
2022-11-19,39.6,28.9,0.0,10,11.9,55,23.3
2022-11-20,36.0,27.9,0.008,8,20.4,49,37.8
2022-11-21,39.2,25.7,0.0,22,14.6,52,25.5
2022-11-22,49.1,32.4,0.0,1,12.4,59,22.8
2022-11-23,53.0,35.4,0.0,0,8.3,59,16.1
2022-11-24,51.1,33.8,0.0,37,8.3,81,14.1
2022-11-25,53.4,40.7,0.161,73,15.6,81,29.8
2022-11-26,54.1,40.3,0.0,32,12.8,59,23.0
2022-11-27,57.3,41.5,0.417,96,15.8,76,31.5
2022-11-28,53.6,40.4,0.0,41,16.4,69,29.8
2022-11-29,43.3,32.2,0.0,61,8.7,75,15.7
2022-11-30,55.4,33.6,0.535,92,23.5,85,40.9
2022-12-01,42.9,32.7,0.0,21,18.3,51,33.6
2022-12-02,41.0,26.9,0.0,13,7.2,70,15.2
2022-12-03,56.2,39.7,0.323,81,19.9,82,39.1
2022-12-04,44.2,32.5,0.0,20,13.5,60,23.3
2022-12-05,43.4,27.2,0.0,42,7.7,73,15.2
2022-12-06,54.1,33.4,0.461,100,13.8,92,25.5
2022-12-07,58.0,52.6,0.402,89,13.8,96,25.3
2022-12-08,52.7,42.3,0.0,68,12.1,74,21.5
2022-12-09,44.4,33.2,0.0,2,12.5,63,21.5
2022-12-10,40.8,29.0,0.0,35,10.8,63,20.1
2022-12-11,39.5,33.9,0.386,100,11.2,83,20.8
2022-12-12,39.4,27.6,0.047,48,13.6,80,24.6
2022-12-13,40.6,23.7,0.0,0,9.1,68,17.0
2022-12-14,39.9,28.7,0.0,52,13.8,61,24.6
2022-12-15,40.6,29.1,0.654,100,19.7,82,35.1
2022-12-16,43.7,37.9,0.705,100,20.9,92,37.1
2022-12-17,44.2,33.7,0.012,34,14.7,69,27.3
2022-12-18,39.2,27.6,0.0,29,13.5,64,25.1
2022-12-19,38.3,28.1,0.0,6,14.0,59,26.6
2022-12-20,38.8,28.0,0.0,7,11.4,65,21.5
2022-12-21,37.9,25.0,0.0,46,5.6,75,11.0
2022-12-22,44.4,27.4,0.287,100,19.7,89,34.7
2022-12-23,55.4,9.0,0.803,74,27.7,79,51.7
2022-12-24,19.8,7.5,0.0,20,20.6,34,40.9
2022-12-25,29.1,14.1,0.0,0,15.1,41,27.7
2022-12-26,30.7,17.6,0.0,49,11.9,43,21.0
2022-12-27,39.1,23.4,0.0,41,10.4,53,19.2
2022-12-28,43.8,24.8,0.0,62,11.3,67,21.5
2022-12-29,47.0,30.2,0.0,69,9.3,76,18.3
2022-12-30,55.8,36.0,0.0,49,8.5,75,16.1
2022-12-31,52.2,42.7,0.217,100,8.6,97,17.7
2023-01-01,52.7,40.5,0.083,46,10.7,83,20.4
2023-01-02,54.6,40.6,0.031,90,6.0,84,10.1
2023-01-03,55.5,44.8,0.469,100,12.0,96,20.1
2023-01-04,64.0,51.1,0.083,97,10.8,94,19.5
2023-01-05,55.5,45.2,0.0,97,7.9,92,14.8
2023-01-06,46.9,38.0,0.311,71,10.3,86,17.9
2023-01-07,46.6,32.6,0.0,49,11.9,69,23.0
2023-01-08,39.7,28.1,0.0,37,8.7,69,15.2
2023-01-09,44.7,33.3,0.067,43,10.7,76,19.9
2023-01-10,43.3,32.8,0.0,80,9.7,67,18.6
2023-01-11,38.1,29.5,0.0,82,8.2,69,14.5
2023-01-12,50.4,31.1,0.425,89,12.5,89,22.8
2023-01-13,55.0,37.8,0.087,100,16.3,79,29.3
2023-01-14,37.3,30.6,0.0,99,15.9,57,28.4
2023-01-15,40.6,28.5,0.0,38,18.3,51,33.3
2023-01-16,46.7,27.4,0.0,13,14.5,42,25.7
2023-01-17,45.0,28.0,0.035,69,8.2,56,15.2
2023-01-18,51.0,37.3,0.012,54,15.4,77,28.9
2023-01-19,41.6,37.0,0.661,99,9.4,91,25.7
2023-01-20,47.4,35.4,0.02,63,18.0,81,32.7
2023-01-21,42.9,28.1,0.008,53,11.7,67,21.9
2023-01-22,41.7,25.4,0.209,85,9.9,80,21.3
2023-01-23,37.3,33.9,0.65,90,14.3,90,25.5
2023-01-24,45.6,29.9,0.0,45,17.3,65,31.5
2023-01-25,51.5,27.6,0.74,100,24.8,85,52.8
2023-01-26,53.4,37.4,0.551,60,21.3,70,48.1
2023-01-27,43.0,29.3,0.0,21,11.8,65,22.1
2023-01-28,51.1,30.4,0.0,65,14.1,61,26.6
2023-01-29,50.5,31.9,0.0,94,12.7,73,22.8
2023-01-30,52.6,37.0,0.0,67,7.8,83,14.1
2023-01-31,43.7,32.2,0.098,99,11.6,68,20.6
2023-02-01,37.2,26.0,0.071,47,9.2,52,17.2
2023-02-02,39.0,24.1,0.0,72,11.2,52,21.3
2023-02-03,32.6,12.4,0.0,39,26.3,41,46.3
2023-02-04,24.7,1.6,0.0,21,25.0,32,46.5
2023-02-05,47.9,23.1,0.0,97,11.8,53,22.6
2023-02-06,49.8,30.1,0.0,28,17.5,69,31.5
2023-02-07,38.4,24.2,0.047,64,12.5,70,23.5
2023-02-08,50.3,34.2,0.075,35,13.5,74,25.3
2023-02-09,51.4,28.0,0.0,86,12.8,81,23.0
2023-02-10,56.5,42.2,0.0,43,16.9,67,31.1
2023-02-11,44.1,31.6,0.0,22,15.6,55,27.3
2023-02-12,44.4,29.5,0.028,100,10.4,68,17.2
2023-02-13,55.1,35.9,0.024,51,13.6,48,23.0
2023-02-14,51.9,36.4,0.0,18,14.6,54,25.3
2023-02-15,62.0,37.9,0.0,77,16.0,63,29.3
2023-02-16,66.7,48.6,0.114,90,10.8,72,20.4
2023-02-17,59.6,32.2,0.272,91,20.5,83,41.8
2023-02-18,42.4,26.8,0.0,11,16.2,51,29.8
2023-02-19,46.6,31.4,0.059,91,17.7,70,31.5
2023-02-20,59.1,41.7,0.0,77,14.3,77,25.9
2023-02-21,46.1,34.6,0.213,84,9.9,84,25.1
2023-02-22,41.9,31.1,0.181,77,9.5,78,18.6
2023-02-23,45.1,36.4,0.028,87,10.1,89,18.1
2023-02-24,44.6,27.7,0.0,42,20.7,61,38.7
2023-02-25,31.9,21.7,0.031,70,11.8,63,22.8
2023-02-26,49.9,24.6,0.0,23,20.6,71,39.1
2023-02-27,41.1,27.6,0.142,63,14.0,65,24.6
2023-02-28,35.9,31.3,0.504,81,14.8,93,26.6
2023-03-01,42.6,27.5,0.102,57,12.4,80,26.2
2023-03-02,56.5,36.0,0.067,100,14.1,79,24.6
2023-03-03,45.4,29.0,0.091,85,17.9,70,30.9
2023-03-04,43.2,37.2,1.618,96,22.0,84,42.7
2023-03-05,53.5,31.4,0.0,40,16.2,65,30.9
2023-03-06,50.1,34.5,0.0,46,13.9,57,26.2
2023-03-07,45.1,33.7,0.087,60,21.3,50,39.8
2023-03-08,47.7,28.0,0.0,28,18.9,54,37.6
2023-03-09,50.7,30.9,0.0,36,14.0,61,24.4
2023-03-10,45.2,29.2,0.28,87,10.4,75,17.7
2023-03-11,44.6,34.8,0.524,80,16.2,82,29.8
2023-03-12,46.5,29.8,0.0,59,11.3,67,19.5
2023-03-13,42.6,38.3,0.61,100,12.5,90,21.5
2023-03-14,37.8,33.9,0.65,100,24.5,77,49.4
2023-03-15,44.4,33.4,0.0,59,23.4,52,42.1
2023-03-16,55.6,29.8,0.0,45,12.3,47,22.4
2023-03-17,56.6,36.9,0.0,98,12.8,62,22.1
2023-03-18,51.4,37.5,0.024,70,15.6,58,28.9
2023-03-19,38.5,27.1,0.0,24,16.5,43,31.3
2023-03-20,51.0,26.2,0.0,0,10.7,51,21.5
2023-03-21,59.8,31.3,0.0,29,12.9,48,24.4
2023-03-22,55.8,36.8,0.0,78,12.9,66,25.3
2023-03-23,58.4,41.5,0.15,99,13.8,88,25.1
2023-03-24,54.7,42.1,0.0,97,12.0,59,21.0
2023-03-25,44.3,37.9,0.476,99,17.0,84,30.6
2023-03-26,58.7,37.5,0.0,7,14.3,63,27.3
2023-03-27,58.6,36.1,0.138,50,12.8,63,24.6
2023-03-28,52.1,37.8,0.024,75,12.0,72,24.2
2023-03-29,52.2,32.0,0.0,44,14.0,61,25.7
2023-03-30,45.2,29.0,0.004,21,17.0,47,30.0
2023-03-31,49.5,31.8,0.0,94,16.9,73,31.5
2023-04-01,67.3,47.0,0.354,93,15.9,79,34.4
2023-04-02,50.5,37.2,0.0,20,20.1,47,38.0
2023-04-03,55.6,31.3,0.0,26,18.4,66,34.0
2023-04-04,66.4,41.9,0.0,40,9.4,82,19.2
2023-04-05,55.9,47.1,0.008,96,12.9,89,23.0
2023-04-06,77.5,49.8,0.102,94,11.4,83,21.7
2023-04-07,56.8,44.0,0.0,99,13.0,40,23.9
2023-04-08,51.5,34.7,0.0,97,11.8,47,20.8
2023-04-09,54.0,34.1,0.0,22,13.3,62,28.0
2023-04-10,64.0,36.1,0.0,1,10.6,66,21.0
2023-04-11,72.7,43.6,0.0,70,15.9,40,29.3
2023-04-12,80.9,60.3,0.0,55,16.1,37,29.1
2023-04-13,86.7,55.0,0.0,0,12.5,45,21.9
2023-04-14,84.7,58.0,0.0,72,10.9,44,20.8
2023-04-15,70.2,59.4,0.106,90,12.4,83,24.8
2023-04-16,69.7,54.5,0.0,100,11.0,88,23.0
2023-04-17,67.6,53.2,0.217,73,14.2,75,26.6
2023-04-18,56.9,44.8,0.012,30,21.3,44,43.4
2023-04-19,63.0,39.7,0.0,38,15.0,50,29.5
2023-04-20,61.5,42.1,0.0,59,9.9,64,19.7
2023-04-21,67.8,46.1,0.0,43,13.1,72,25.9
2023-04-22,67.6,49.2,0.567,96,16.9,86,34.9
2023-04-23,65.1,51.9,0.803,69,11.4,76,22.8
2023-04-24,60.9,42.9,0.0,34,9.9,56,19.7
2023-04-25,58.4,41.6,0.016,44,7.7,57,15.2
2023-04-26,57.0,42.8,0.059,50,12.1,72,23.7
2023-04-27,56.6,46.0,0.055,62,9.9,84,20.4
2023-04-28,55.7,43.7,0.173,95,13.5,77,24.6
2023-04-29,54.0,47.8,2.087,100,19.1,92,34.9
2023-04-30,59.2,50.6,0.98,100,15.8,97,29.1
2023-05-01,60.1,45.4,0.071,59,21.7,63,40.9
2023-05-02,55.9,47.2,0.059,86,15.7,67,28.9
2023-05-03,54.5,42.4,0.012,81,7.8,69,17.0
2023-05-04,57.7,43.3,0.063,81,9.2,80,17.9
2023-05-05,62.7,44.8,0.012,28,7.8,77,16.6
2023-05-06,69.5,44.6,0.0,34,10.1,65,19.5
2023-05-07,75.4,49.1,0.016,56,12.3,59,24.4
2023-05-08,74.5,54.7,0.012,55,12.4,63,23.7
2023-05-09,67.9,49.4,0.0,71,12.7,53,23.9
2023-05-10,70.3,44.8,0.0,3,11.4,63,20.8
2023-05-11,77.9,48.3,0.0,10,10.4,55,21.3
2023-05-12,83.8,54.8,0.0,66,8.8,56,17.2
2023-05-13,80.6,63.1,0.0,91,12.0,49,20.8
2023-05-14,72.3,54.1,0.0,73,13.0,44,22.8
2023-05-15,76.6,48.9,0.0,9,11.1,39,19.7
2023-05-16,81.1,54.7,0.0,58,15.5,37,27.5
2023-05-17,64.7,50.5,0.0,24,15.4,41,29.1
2023-05-18,58.4,44.0,0.0,0,12.5,54,25.1
2023-05-19,67.6,50.7,0.0,67,19.6,71,35.8
2023-05-20,63.7,55.9,0.969,100,10.1,92,19.7
2023-05-21,70.9,55.1,0.016,70,13.7,67,25.9
2023-05-22,72.8,54.6,0.008,15,11.7,70,22.4
2023-05-23,67.6,51.9,0.0,48,12.7,73,25.3
2023-05-24,71.9,49.5,0.004,37,14.8,68,26.4
2023-05-25,66.2,49.9,0.0,29,15.0,55,27.1
2023-05-26,71.3,50.1,0.0,2,7.6,55,16.8
2023-05-27,75.7,50.5,0.0,38,12.3,54,22.6
2023-05-28,75.2,53.2,0.0,24,11.5,56,21.9
2023-05-29,77.4,56.9,0.0,15,15.7,56,29.8
2023-05-30,69.9,52.9,0.0,0,9.4,68,19.9
2023-05-31,73.8,51.3,0.0,8,9.5,73,18.8
2023-06-01,82.6,53.2,0.0,13,11.0,70,21.9
2023-06-02,88.2,58.0,0.0,27,10.1,62,20.4
2023-06-03,68.7,57.3,0.13,95,13.2,75,26.4
2023-06-04,70.3,50.5,0.0,45,15.3,58,28.2
2023-06-05,74.5,52.7,0.0,55,13.1,53,25.5
2023-06-06,78.4,58.1,0.02,39,17.6,50,34.0
2023-06-07,76.7,55.4,0.0,5,13.4,45,24.4
2023-06-08,71.6,50.4,0.0,23,12.2,58,23.9
2023-06-09,72.6,52.7,0.055,52,11.3,66,21.7
2023-06-10,79.0,53.9,0.079,38,10.3,62,21.5
2023-06-11,81.7,60.8,0.02,85,10.9,66,23.0
2023-06-12,76.3,66.7,0.24,100,16.9,78,31.3
2023-06-13,79.1,61.1,0.0,41,12.6,63,23.5
2023-06-14,75.6,58.2,0.366,55,13.8,74,29.1
2023-06-15,79.2,58.9,0.0,33,12.8,59,23.7
2023-06-16,78.5,58.7,0.602,63,13.0,74,25.5
2023-06-17,77.6,58.3,0.0,25,18.8,63,35.1
2023-06-18,79.4,60.3,0.0,49,12.5,56,22.1
2023-06-19,77.5,60.8,0.039,42,11.0,72,21.0
2023-06-20,76.3,61.4,0.0,99,11.8,71,23.5
2023-06-21,73.1,59.5,0.02,99,14.3,69,28.6
2023-06-22,69.3,59.7,0.012,99,14.0,72,26.8
2023-06-23,73.6,62.2,0.685,91,12.5,88,23.9
2023-06-24,78.8,66.8,0.756,96,10.8,91,22.6
2023-06-25,83.5,66.6,0.035,51,11.0,84,21.5
2023-06-26,79.1,66.4,0.492,100,12.2,90,24.2
2023-06-27,79.6,66.8,0.618,95,11.9,90,23.3
2023-06-28,82.7,65.7,0.055,74,8.3,80,18.3
2023-06-29,83.2,62.1,0.0,28,8.0,69,15.4
2023-06-30,84.0,63.1,0.0,53,12.6,74,24.4
2023-07-01,80.6,63.8,0.0,63,14.5,70,28.6
2023-07-02,87.9,68.5,0.906,89,11.3,83,25.1
2023-07-03,87.4,72.1,0.886,44,10.2,83,18.1
2023-07-04,84.3,70.5,0.177,56,8.0,84,17.0
2023-07-05,89.4,70.0,0.0,29,8.5,77,17.0
2023-07-06,87.8,70.9,0.0,3,11.8,76,23.3
2023-07-07,85.2,71.5,0.059,87,10.8,84,22.8
2023-07-08,84.8,71.8,0.169,90,8.5,85,17.0
2023-07-09,80.5,71.1,0.894,99,8.8,90,20.6
2023-07-10,83.0,70.3,0.079,72,10.6,79,21.0
2023-07-11,87.8,64.3,0.0,6,6.3,65,12.3
2023-07-12,90.8,68.0,0.0,25,8.6,62,17.9
2023-07-13,88.5,70.7,0.008,62,14.7,68,28.6
2023-07-14,81.1,70.1,0.634,89,12.0,85,25.1
2023-07-15,84.7,69.8,0.291,79,10.8,88,21.7
2023-07-16,78.4,69.9,1.142,93,11.0,93,23.3
2023-07-17,89.2,69.4,0.008,31,10.7,79,20.6
2023-07-18,84.9,70.2,0.437,43,8.8,81,22.1
2023-07-19,81.5,66.7,0.154,54,7.2,83,14.1
2023-07-20,83.8,68.5,0.043,51,9.1,77,18.6
2023-07-21,84.8,71.5,0.043,51,9.7,82,21.3
2023-07-22,83.1,65.2,0.0,32,8.8,65,17.2
2023-07-23,85.8,64.0,0.008,12,10.6,62,21.3
2023-07-24,83.9,65.8,0.004,48,14.0,67,27.3
2023-07-25,83.3,67.4,0.236,46,8.7,86,21.0
2023-07-26,85.9,63.9,0.008,27,12.3,76,24.2
2023-07-27,92.4,72.1,0.008,72,16.4,75,36.7
2023-07-28,93.2,71.2,0.0,14,9.3,73,18.3
2023-07-29,92.4,72.4,0.15,70,19.0,69,33.8
2023-07-30,78.7,63.6,0.0,29,12.6,59,24.8
2023-07-31,84.5,60.4,0.0,18,6.8,57,16.1
2023-08-01,80.1,62.5,0.0,16,9.8,55,19.0
2023-08-02,81.2,58.5,0.0,31,9.2,58,17.7
2023-08-03,79.4,61.0,0.051,52,17.4,63,33.6
2023-08-04,81.1,65.0,0.035,60,12.2,70,25.3
2023-08-05,86.4,64.3,0.004,57,7.9,66,16.6
2023-08-06,86.8,64.4,0.0,37,13.1,61,25.5
2023-08-07,81.1,71.5,1.508,86,19.5,85,37.4
2023-08-08,80.5,71.2,0.567,62,18.2,75,35.1
2023-08-09,84.7,67.7,0.004,13,13.5,56,27.5
2023-08-10,77.9,66.3,0.575,76,9.2,83,19.0
2023-08-11,83.5,64.9,0.004,15,12.1,71,23.9
2023-08-12,81.6,63.4,0.406,66,9.3,79,24.2
2023-08-13,86.2,70.5,0.102,46,12.7,74,24.2
2023-08-14,87.2,65.9,0.008,82,10.6,70,23.7
2023-08-15,79.7,69.4,1.075,85,12.8,85,24.8
2023-08-16,79.8,69.0,0.161,71,8.8,87,18.6
2023-08-17,77.9,68.6,0.146,74,11.8,89,24.4
2023-08-18,80.2,67.6,0.177,38,14.9,71,27.7
2023-08-19,79.0,60.4,0.0,23,12.5,59,23.9
2023-08-20,85.3,60.6,0.0,22,8.2,63,17.2
2023-08-21,87.3,66.2,0.012,81,8.7,68,16.8
2023-08-22,78.4,63.9,0.0,81,13.7,59,24.8
2023-08-23,78.1,61.1,0.0,35,10.5,64,21.3
2023-08-24,75.5,67.3,0.059,93,15.9,76,30.2
2023-08-25,81.9,68.5,0.276,82,12.8,84,24.4
2023-08-26,85.7,68.1,0.035,41,6.9,79,19.2
2023-08-27,82.1,64.9,0.004,15,7.8,74,17.9
2023-08-28,77.1,66.1,0.031,95,10.7,84,20.6
2023-08-29,80.9,64.6,0.024,96,7.7,81,15.4
2023-08-30,84.4,69.5,0.028,74,12.8,73,23.7
2023-08-31,76.4,62.5,0.0,40,13.2,58,25.3
2023-09-01,75.5,56.8,0.0,0,8.7,61,16.1
2023-09-02,80.6,55.4,0.0,43,13.8,71,26.4
2023-09-03,89.0,64.5,0.012,29,9.5,64,19.9
2023-09-04,91.3,66.9,0.0,53,9.7,69,19.0
2023-09-05,93.2,71.3,0.0,72,8.5,73,15.2
2023-09-06,94.2,73.0,0.0,6,5.8,68,12.5
2023-09-07,93.1,71.1,0.083,48,11.0,69,21.3
2023-09-08,87.5,68.7,0.516,89,9.3,85,20.4
2023-09-09,83.4,69.2,0.409,97,7.7,89,18.8
2023-09-10,75.7,67.5,0.689,93,6.2,92,16.3
